519.641 290.596 236.953 178.721 746.408 650.027 164.679 205.683 194.622 180.201 0 161.184 301.751 230.06 455.984 934.226 898.794 283.308 686.015 739.955 139.995 335.997 128.858 313.147 305.568 302.907 216.095 798.379 413.343 328.686 374.498 305.807 257.865 169.149 388.007 864.992 384.753 429.529 455.923 393.03 387.582 391.308 535.832 451.955 351.746 538.287 565.375 420.512 502.174 450.142 586.885 505.145 633.838 638.708 660.888 629.022 625.713 508.434 675.673 673.786 578.083 779.263 691.251 724.133 710.408 694.909 764.011 784.18 759.412 808.807 782.773 710.245 802.193 846.865 904.153 931.103 944.823 952.014 959.829 1012.33 1013.53 1034.22 1077.8 1135.16 1187.13 1158.45 1143.39 1338.63 1323.17 1370.66 1382.88 1433.95 1465.72 1505.36 1512.24 1595.3 1784.58 1813.41 2029.7 
405.811 230.994 130.038 202.507 630.743 518.856 61.6005 84.951 286.038 260.228 161.184 0 284.148 186.961 317.893 800.385 759.854 174.778 543.605 616.248 269.004 335.173 252.645 198.837 426.531 203.542 344.795 658.986 479.299 451.425 494.238 430.748 347.498 219.47 509.739 715.999 471.733 561.84 592.763 535.672 527.389 517.226 669.715 568.723 462.837 673.299 697.96 530.674 618.428 565.677 721.985 625.594 772.306 777.604 797.422 761.919 761.403 614.973 811.679 804.597 696.985 897.538 814.943 859.125 831.392 817.3 895.889 917.511 886.928 944.331 916.687 834.718 928.63 977.72 1032.53 1061.3 1075.03 1078.11 1081.02 1146.19 1145.76 1163.68 1207.07 1264.56 1313.42 1288.79 1263.63 1465.76 1447.09 1497.5 1509.07 1553.97 1588.62 1628.43 1630.5 1718.21 1901.79 1932.23 2150.6 
418.34 216.916 315.139 264.054 687.073 532.258 287.363 254.292 239.444 198.051 301.751 284.148 0 136.704 327.915 831.315 792.037 177.18 542.024 654.982 302.512 78.6528 314.017 202.028 435.544 171.239 402.747 672.424 548.669 352.38 372.207 485.526 251.994 280.844 408.966 727.565 318.145 476.352 508.542 561.4 536.792 457.936 581.185 483.889 490.205 618.335 607.355 456.18 524.061 544.52 661.524 557.028 781.472 738.975 719.802 696.983 755.653 565.596 747.047 826.14 685.295 922.273 726.858 814.534 752.719 748.903 869.195 847.063 837.186 899.35 892.747 818.401 889.442 965.383 1062.01 1035.6 1070.85 1093.24 1096.91 1119.11 1111.4 1151.06 1226.51 1226.47 1299.8 1240.85 1212.69 1438.27 1387.17 1471.24 1494.61 1547.74 1602 1595.28 1600.62 1679.27 1881.32 1884.15 2110.93 
361.089 134.824 203.079 166.043 651.933 481.988 176.99 169.802 200.005 170.313 230.06 186.961 136.704 0 285.111 782.22 740.488 117.881 510.834 633.46 261.461 199.79 279.714 137.34 424.441 141.794 379.715 636.935 550.067 389.688 417.639 461.144 282.758 236.871 451.705 695.405 379.501 509.318 535.617 548.337 536.944 485.911 612.924 512.304 475.201 643.038 641.02 482.257 558.265 552.683 689.182 588.589 779.236 749.516 749.361 724.219 766.027 590.853 772.11 828.576 692.171 939.972 762.474 831.562 792.843 774.969 889.078 875.317 864.178 918.31 898.416 824.093 915.047 980.429 1059.13 1050.55 1078.32 1098.08 1103.28 1131.24 1130.27 1162.2 1224.77 1247.36 1310.99 1263.89 1235.76 1455.24 1413.55 1487.53 1506.8 1566.27 1603.89 1614.66 1623.58 1696.55 1899.96 1906.62 2131.68 
196.524 255.305 281.014 385.782 447.985 247.757 319.004 278.872 477.057 448.033 455.984 317.893 327.915 285.111 0 544.253 488.943 193.786 235.462 410.766 528.55 385.188 528.811 182.135 671.275 212.571 624.186 386.413 690.464 655.999 682.986 699.311 540.765 463.053 714.255 418.675 627.098 778.063 809.188 812.287 797.568 746.523 882.877 776.234 721.294 909.138 908.816 734.352 818.36 805.878 955.32 844.229 1043.32 1021.56 1017.69 988.789 1025.19 833.625 1039.8 1079.41 943.147 1146.74 1021.57 1099.17 1045.19 1034.33 1146.68 1139.54 1120.97 1182.64 1163.95 1077.85 1168.04 1235.71 1308.98 1309.63 1335.47 1346.01 1346.49 1394.49 1390.33 1418.67 1477.83 1502.55 1564.41 1520.48 1485.34 1708.57 1663.7 1739.69 1758.27 1784.21 1850.13 1862 1864.38 1944.94 2139.23 2148.89 2374.19 
461.943 699.326 715.477 825.569 464.404 344.036 785.414 770.112 942.637 928.248 934.226 800.385 831.315 782.22 544.253 0 203.227 719.735 362.229 487.172 1016.67 888.894 1028.24 705.218 1112.5 742.347 1118.31 214.991 1132.49 1152.08 1171.87 1138.4 1049.81 969.022 1214.21 316.35 1128.51 1271.93 1293.97 1300.64 1296.63 1252.1 1369.49 1275.23 1221.52 1407.08 1396.23 1232.65 1315.22 1310.03 1453.7 1348.63 1531.68 1505.81 1502.41 1481.27 1524.1 1341.61 1527.68 1576.85 1443.63 1617.24 1512.99 1589.15 1547.83 1527.59 1647.34 1625.53 1620.92 1668.79 1645.88 1566.37 1670.48 1735.06 1797.99 1801.12 1826.68 1839.47 1843.35 1877.9 1881.67 1909 1962.37 1990.13 2050.83 2004.8 1971.82 2195.05 2140.99 2222.54 2242.84 2223.91 2330.18 2342.75 2355.41 2415.79 2625.02 2617.9 2843.08 
405.916 658.027 674.5 789.338 425.331 264.921 744.765 729.795 908.302 893.151 898.794 759.854 792.037 740.488 488.943 203.227 0 674.818 282.837 443.551 982.213 850.369 993.196 658.136 1117.45 697.744 1086.45 279.948 1106.72 1120.26 1140.98 1142.33 1014.92 931.532 1182.82 225.115 1093.97 1241.58 1264.44 1270.77 1265.67 1220.37 1340.03 1242.28 1187.95 1377.61 1366.88 1200.15 1282.44 1277.7 1424.23 1317.29 1503.44 1477.22 1473.99 1452.46 1494.95 1309.27 1499.1 1548.52 1412.33 1593.62 1482.53 1560.25 1518.09 1496.61 1618.53 1597.1 1591.82 1640.97 1617.11 1536.39 1641.67 1706.7 1770.84 1773.46 1799.21 1812.32 1815.62 1850.71 1854.17 1881.77 1935.3 1963.11 2023.91 1977.64 1943.03 2168.19 2113.14 2196.07 2216.26 2218.69 2304.12 2315.93 2328.16 2388.67 2598.24 2590.78 2817.13 
321.175 174.003 199.512 248.717 579.589 423.247 187.488 140.9 307.699 272.43 283.308 174.778 177.18 117.881 193.786 719.735 674.818 0 428.193 546.546 342.099 235.722 339.803 53.2018 493.637 53.167 436.773 560.121 553.871 469.777 501.284 522.399 351.34 275.686 527.071 607.749 449.483 589.845 622.668 621.227 604.83 554.968 696.6 589.036 531.711 717.543 722.639 548.27 633.567 615.208 763.955 654.705 851.773 831.736 830.85 799.635 832.651 645.879 851.245 888.152 753.313 975.527 837.239 909.34 858.037 848.256 955 952.763 931.152 993.787 975.407 890.247 977.81 1044.27 1119.58 1119.89 1145.21 1156.63 1158.12 1205.79 1200.51 1229.14 1288.85 1315.04 1376.92 1334.05 1301.83 1521.47 1482.56 1553.73 1571.4 1613.19 1664.39 1678.68 1680.49 1764.3 1956.57 1971.29 2195.17 
250.389 456.437 486.114 598.278 386.581 141.555 539.658 505.848 697.581 672.522 686.015 543.605 542.024 510.834 235.462 362.229 282.837 428.193 0 346.738 760.398 593.426 763.526 410.948 896.604 441.764 858.384 225.205 892.698 881.959 904.531 925.801 769.243 695.394 939.922 197.712 844.035 1004.33 1033.79 1046.07 1031.93 976.594 1106.04 1000.23 952.506 1138.43 1131.35 957.933 1039.49 1035.54 1183.75 1070.73 1275.8 1249.18 1240.71 1214.66 1257.78 1059.29 1264.72 1312.84 1171.8 1365.15 1241.1 1325.96 1268.26 1255.93 1376.61 1361.65 1347.55 1408.12 1389.92 1303.19 1395.59 1466.12 1540.29 1536.98 1564.8 1576.28 1575.99 1620.23 1616.69 1646.41 1706.93 1725.85 1789.55 1741.71 1703.03 1931.54 1877.78 1961.61 1981.92 1993.87 2074.72 2080.1 2083.64 2158.94 2357.24 2358.41 2585.55 
401.99 571.42 572.71 680.604 133.714 383.053 622.651 590.854 787.991 761.496 739.955 616.248 654.982 633.46 410.766 487.172 443.551 546.546 346.738 0 834.991 703.597 831.091 554.17 951.019 561.495 910.956 402.95 786.802 944.508 968.921 966.234 848.878 776.718 1002.21 398.414 930.157 1062.89 1092.8 1097.64 1078.34 1035 1164.8 1081.55 1020.12 1193.16 1187.62 1014.64 1114.48 1105.91 1237.75 1126.82 1326.32 1311.68 1291.95 1267.57 1299.58 1122.28 1316.9 1350.78 1232.86 1287.11 1304.78 1383.4 1326.43 1326.37 1420.99 1412.16 1400.1 1453.82 1446.48 1351.07 1441.69 1507.53 1578.8 1592.2 1614.02 1613.72 1619.02 1670.85 1664.16 1694.68 1745.86 1765.84 1840.64 1781.91 1760.39 1976.38 1924.3 2002.59 2024.2 1934.13 2113.57 2119.85 2124.68 2204.47 2398.61 2404.02 2620.58 
598.213 349.901 339.341 231.856 846.963 728.284 269.286 293.633 149.682 142.808 139.995 269.004 302.512 261.461 528.55 1016.67 982.213 342.099 760.398 834.991 0 314.233 79.2185 362.598 239.534 348.641 154.351 874.61 449.244 229.63 271.107 264.058 167.431 151.56 282.58 940.196 286.805 319.694 341.529 296.181 294.13 286.081 419.955 331.302 260.239 427.534 450.708 315.38 386.393 339.251 475.786 394.82 532.226 523.543 547.74 516.127 528.07 403.929 561.633 585.949 473.343 738.268 574.714 606.416 598.143 576.364 661.795 670.986 649.943 699.223 672.03 606.795 697.411 747.567 816.247 823.38 841.449 860.242 868.754 901.777 906.083 929.887 985.173 1029.74 1082.49 1051.67 1030.35 1233.45 1213.76 1266.26 1280.89 1369.24 1371.03 1400.21 1410.05 1488.52 1683.62 1706.19 1925.81 
485.878 291.258 383.045 322.69 744.331 593.304 343.112 312.775 269.709 227.422 335.997 335.173 78.6528 199.79 385.188 888.894 850.369 235.722 593.426 703.597 314.233 0 320.955 255.185 432.734 219.219 405.306 722.507 556.233 322.375 338.864 484.644 224.834 292.401 370.604 774.553 264.049 441.329 477.23 547.561 513.578 422.094 542.433 440.154 471.72 582.131 566.894 418.165 476.053 512.939 621.817 513.926 755.224 706.176 678.684 657.386 720.948 523.948 706.591 797.409 650.65 896.201 675.925 774.631 702.865 701.127 827.781 802.324 792.542 858.868 856.44 781.891 845.58 925.188 1032.73 995.688 1034.48 1059.51 1062.17 1078.58 1068.31 1111.38 1192.62 1181.48 1258.52 1194.44 1163.59 1393.11 1335.46 1425.92 1451.41 1513.24 1564.11 1546.64 1551.26 1630.2 1832.52 1831.59 2060.15 
615.387 375.476 346.259 270.41 850.019 740.428 265.893 285.06 209.039 190.598 128.858 252.645 314.017 279.714 528.811 1028.24 993.196 339.803 763.526 831.091 79.2185 320.955 0 362.645 246.434 342.579 129.177 878.44 424.319 243.176 294.724 253.16 173.218 126.245 289.772 941.095 295.321 332.181 364.622 295.662 279.293 279.927 437.876 339.608 240.471 430.183 466.316 320.862 392.785 330.587 477.277 391.671 531.74 536.475 561.37 523.683 517.523 391.194 572.211 569.177 463.137 716.488 581.779 614.359 594.723 581.177 652.708 679.967 645.857 705.595 679.899 605.512 688.291 736.639 803.396 822.059 836.946 847.06 851.548 906.684 904.865 926.314 976.948 1028.71 1079.6 1053.03 1030.79 1230.56 1216.57 1264.74 1276.65 1355.83 1363.42 1398.29 1400.51 1490.69 1674.43 1707.05 1925.27 
321.154 197.27 219.025 274.548 590.604 410.96 208.316 167.581 331.391 298.358 313.147 198.837 202.028 137.34 182.135 705.218 658.136 53.2018 410.948 554.17 362.598 255.185 362.645 0 517.016 66.1303 460.991 543.291 593.37 495.311 525.945 546.632 372.319 290.423 550.184 585.58 466.026 612.416 644.277 640.984 625.892 576.03 715.795 602.225 544.162 736.86 741.496 564.688 646.972 627.156 782.458 671.332 867.861 847.057 849.036 817.115 850.551 658.561 867.97 905.603 764.629 1006.29 850.387 922.298 872.569 858.45 970.956 967.892 945.474 1009.01 987.322 901.741 992.361 1059.12 1133.67 1132.24 1157.16 1170.27 1170.43 1217.18 1213.32 1240.8 1300.82 1327.49 1386.69 1346.34 1308.67 1531.34 1491.31 1563.78 1581.03 1633.66 1673.28 1687.11 1688.79 1771.07 1963.4 1976.81 2202.05 
737.885 498.951 492.519 389.818 962.348 867.373 432.813 445.316 304.733 305.26 305.568 426.531 435.544 424.441 671.275 1112.5 1117.45 493.637 896.604 951.019 239.534 432.734 246.434 517.016 0 494.377 226.231 965.928 470.835 268.362 296.499 96.5766 273.755 305.47 292.589 1073.39 344.169 306.727 323.064 276.712 279.33 284.716 387.899 339.397 289.098 380.472 413.482 327.732 384.612 331.839 424.377 370.117 472.692 470.415 495.135 462.362 469.225 387.123 506.228 520.319 437.463 672.609 534.308 550.675 544.091 536.82 594.28 611.436 587.138 633.06 614.495 557.626 629.52 675.926 741.998 750.42 768.003 783.827 794.81 830.317 830.469 854.147 909.483 952.334 1006.11 976.08 965.154 1154.37 1144.9 1187.42 1201.28 1260.46 1291.09 1323.79 1331.06 1416.5 1603.57 1634.29 1847.68 
358.453 217.235 244.778 283.613 603.554 450.998 226.243 165.662 322.33 284.184 302.907 203.542 171.239 141.794 212.571 742.347 697.744 53.167 441.764 561.495 348.641 219.219 342.579 66.1303 494.377 0 433.653 573.883 553.185 462.903 493.666 525.966 338.488 266.028 515.412 615.106 433.505 579.965 615.056 616.447 598.579 542.223 685.977 575.117 518.083 703.861 710.229 530.474 619.027 597.642 749.824 636.335 842.116 821.483 818.87 784.45 820.879 622.701 838.151 874.748 735.129 964.519 821.206 896.3 836.749 831.458 939.11 938.063 912.494 979.739 963.252 873.908 957.924 1028.26 1105.24 1102.82 1129.19 1139.5 1139.28 1191.56 1183.33 1212.22 1274.42 1296.22 1358.94 1315.77 1280.22 1502.05 1463.38 1534.95 1552.55 1596.37 1646.22 1658.51 1656.64 1745.54 1933.22 1950.45 2174 
710.257 466.834 431.26 349.305 926.318 836.956 364.42 364.399 273.759 266.416 216.095 344.795 402.747 379.715 624.186 1118.31 1086.45 436.773 858.384 910.956 154.351 405.306 129.177 460.991 226.231 433.653 0 969.849 402.77 252.523 296.889 231.83 220.291 192.405 278.642 1032.1 335.735 302.154 330.205 207.837 222.605 249.288 400.789 331.109 187.522 365.763 425.966 299.723 387.484 272.002 418.687 348.102 444.562 470.148 511.828 460.417 445.667 340.594 515.544 476.179 394.92 642.676 549.046 554.643 538.384 541.677 581.844 626.832 578.909 639.079 614.742 540.57 614.953 660.66 709.17 742.017 752.233 754.096 759.693 835.193 831.075 844.574 892.358 955.145 999.2 985.93 969.095 1155.35 1162.54 1190.26 1198.36 1288.63 1277.41 1329.75 1326.16 1430.09 1599.28 1649.51 1860.19 
374.27 579.464 598.511 710.694 429.774 268.443 654.05 625.602 813.327 791.22 798.379 658.986 672.424 636.935 386.413 214.991 279.948 560.121 225.205 402.95 874.61 722.507 878.44 543.291 965.928 573.883 969.849 0 991.082 999.174 1021.2 993.363 889.139 810.961 1056.51 233.24 963.85 1118.59 1146.4 1154.48 1142.84 1091.55 1217.91 1114.63 1062.22 1249.94 1242.78 1070.7 1153.26 1146.66 1295.04 1183.44 1381.67 1356.91 1350.09 1324.44 1365.86 1170.93 1373.53 1418.54 1279.74 1463.34 1351.32 1433.62 1379.13 1365.14 1484.33 1469.18 1456.04 1514.01 1494.39 1407.56 1503.23 1572.02 1641.72 1641.68 1668.13 1678.43 1678.52 1723.31 1721.05 1749.23 1806.62 1828.34 1890.57 1844.15 1805.43 2032.1 1978.46 2061.25 2081.12 2066.31 2170.99 2178.64 2183.16 2255.88 2454.2 2454.23 2679.94 
760.779 589.608 549.904 515.809 804.327 885.77 509.683 495.907 507.074 488.931 413.343 479.299 548.669 550.067 690.464 1132.49 1106.72 553.871 892.698 786.802 449.244 556.233 424.319 593.37 470.835 553.185 402.77 991.082 0 479.145 510.132 453.586 466.081 447.592 504.576 1048.68 549.155 529.776 557.133 502.715 483.529 495.658 612.332 591.013 498.095 593.137 626.782 508.422 616.219 555.991 631.95 562.315 678.03 706.891 698.671 662.981 646.698 570.613 710.044 674.046 635.752 524.35 743.357 764.369 729.086 758.845 763.769 801.592 768.751 814.844 821.483 730.844 790.64 834.201 887.883 935.606 940.732 921.569 935.275 1014.11 999.92 1021.18 1056.94 1099.71 1170.93 1126.01 1135.09 1304.24 1298.73 1331.25 1345.09 1243.19 1423.32 1459.72 1456.72 1564.82 1727.53 1774.78 1970.06 
728.38 479.432 523.026 392.095 967.257 859.834 458.104 465.535 258.159 250.336 328.686 451.425 352.38 389.688 655.999 1152.08 1120.26 469.777 881.959 944.508 229.63 322.375 243.176 495.311 268.362 462.903 252.523 999.174 479.145 0 61.7412 308.818 139.682 299.448 73.6016 1064.98 148.119 131.067 169.405 280.813 241.415 137.668 244.091 191.368 275.604 283.692 273.084 184.178 232.228 278.143 324.787 250.28 465.705 407.828 382.097 364.944 430.053 299.254 410.666 520.719 397.542 654.55 413.602 487.387 439.227 439.239 540.503 515.507 513.728 565.702 568.623 509.999 570.109 640.468 753.181 712.382 751.745 783.224 796.44 791.007 782.395 829.416 907.509 901.156 981.188 914.665 905.56 1116.26 1073.22 1149.28 1173.8 1262.22 1288.1 1278.92 1291.19 1365.34 1572.31 1576.91 1798.51 
749.091 501.548 557.685 417.875 990.185 881.025 498.608 502.907 278.926 275.18 374.498 494.238 372.207 417.639 682.986 1171.87 1140.98 501.284 904.531 968.921 271.107 338.864 294.724 525.945 296.499 493.666 296.889 1021.2 510.132 61.7412 0 345.793 175.329 343.822 79.2592 1087.48 157.656 121.239 147.311 305.762 275.166 161.586 219.902 194.425 313.072 279.382 249.574 189.792 231.005 298.67 319.221 253.558 470.843 396.096 359.554 349.447 438.122 311.31 393.099 533.981 409.881 665.425 396.368 477.757 427.259 428.693 539.664 496.218 506.109 550.894 559.379 509.662 566.887 641.246 760.327 703.394 749.066 787.158 803.403 778.544 771.985 822.753 908.488 888.014 972.091 899.456 892.647 1105.13 1055.46 1136.33 1164.56 1265.73 1284.16 1265.08 1282.29 1349.34 1563.3 1559.73 1782 
767.297 534.602 506.037 417.277 977.208 895.978 439.463 464.632 351.008 351.694 305.807 430.748 485.526 461.144 699.311 1138.4 1142.33 522.399 925.801 966.234 264.058 484.644 253.16 546.632 96.5766 525.966 231.83 993.363 453.586 308.818 345.793 0 317.711 321.122 329.99 1100.07 391.212 337.683 356.365 269.257 264.604 303.665 414.002 366.748 283.253 393.613 437.717 352.593 407.525 341.771 434.031 387.053 460.063 476.302 508.631 475.636 451.149 399.37 515.288 496.836 431.968 637.532 547.234 553.316 556.16 544.817 581.733 616.687 586.712 630.272 606.923 545.756 623.856 657.654 715.064 742.738 753.455 761.516 773.093 820.97 820.647 840.163 881.76 941.721 991.707 966.822 960.701 1139.92 1136.61 1172.34 1183.02 1230.56 1266.34 1308.82 1315.55 1401.97 1584.84 1621.04 1831.54 
